frame.time_delta,frame.time_relative,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,tcp.time_delta,tcp.len,tcp.ack,tcp.connection.fin,tcp.connection.rst,tcp.connection.sack,tcp.connection.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.urg,tcp.hdr_len,tcp.payload,tcp.pdu.size,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.val,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.topic,mqtt.topic_len,mqtt.ver,mqtt.willmsg_len,ip.proto,ip.ttl,class,label
5.8e-05,490.24931,80,10.5.150.152,10.5.150.109,37239,1883,0x00000018,3.002753,12,21,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:32:34:34,12.0,512,0x00004142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10.0,244.0,3.0,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
1.4e-05,0.228259,74,10.16.120.72,10.16.120.44,1883,57518,0x00000012,1.4e-05,0,1,0.0,0.0,1.0,0.0,1,0,0,0,1,0,40,0,0.0,28960,0x0000f1e8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,64,Attack,1
6.3e-05,4107.030054,77,10.5.126.167,10.5.126.56,35965,1883,0x00000018,1.993067,9,141,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:33,9.0,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,7.0,53.0,3.0,0.0,0.0,EMG,3.0,0.0,0.0,6,64,patientMonitoring,0
2.9e-05,303.820349,80,10.5.126.132,10.5.126.84,34215,1883,0x00000018,3.000088,12,15,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:33:38:32,12.0,512,0x00001115,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10.0,382.0,3.0,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
3.1e-05,1345.034329,78,10.5.126.145,10.5.126.56,46263,1883,0x00000018,2.004951,10,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:35:36,10.0,512,0x00001104,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,8.0,156.0,3.0,0.0,0.0,ECG,3.0,0.0,0.0,6,64,patientMonitoring,0
2.8000000000000003e-05,8.033224,568,192.168.1.90,192.168.1.91,54542,1883,0x00000018,2.8000000000000003e-05,514,3833,0.0,0.0,0.0,0.0,1,0,1,0,0,0,20,32:a5:01:00:40:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:30:2f:64:61:74:61:2f:39:38:31:2f:31:30:30:30:30:03:d5:45:33:43:38:66:42:45:31:32:65:35:64:46:38:62:36:34:46:63:35:31:32:62:38:65:38:37:66:45:45:63:39:38:44:64:39:41:32:37:62:30:39:31:64:32:44:62:41:37:31:38:46:63:63:33:61:33:43:66:36:66:32:63:63:35:36:36:65:64:32:65:31:39:33:36:42:62:31:45:62:38:62:63:41:63:66:66:30:37:30:45:31:66:31:41:41:38:32:a4:01:00:40:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:30:2f:64:61:74:61:2f:39:38:32:2f:31:30:30:30:30:03:d6:36:33:32:41:41:46:63:64:63:36:62:35:65:66:37:33:44:38:61:38:62:31:33:65:45:61:63:33:34:44:65:31:36:46:43:45:64:43:61:41:39:31:30:63:34:45:42:62:45:45:65:31:63:61:32:46:44:42:43:33:35:31:65:42:64:64:38:35:36:37:35:31:41:31:66:38:61:64:62:62:39:42:44:45:38:35:35:42:61:39:63:34:35:62:33:32:32:b0:01:00:40:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:30:2f:64:61:74:61:2f:39:38:33:2f:31:30:30:30:30:03:d7:35:39:33:33:36:39:33:36:36:64:32:61:38:61:44:32:45:31:35:38:65:35:37:44:63:64:38:32:32:39:37:45:62:46:30:32:31:37:39:30:65:38:30:34:43:37:46:61:63:35:37:36:61:62:37:42:45:64:61:32:43:39:64:36:45:39:30:41:64:62:31:34:62:45:63:34:33:35:39:42:30:42:36:64:63:34:41:65:31:36:41:46:35:61:36:66:30:43:65:64:66:36:38:45:37:45:36:62,168.0,4093,0x00005989,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,165.0,E3C8fBE12e5dF8b64Fc512b8e87fEEc98Dd9A27b091d2DbA718Fcc3a3Cf6f2cc566ed2e1936Bb1Eb8bcAcff070E1f1AA8,3.0,1.0,0.0,mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/981/10000,64.0,0.0,0.0,6,64,Attack,1
0.000405,310.476967,68,192.168.1.90,192.168.1.91,52018,1883,0x00000018,0.000405,14,1,0.0,0.0,0.0,0.0,1,0,1,0,0,0,20,10:0c:00:04:4d:51:54:54:04:02:00:3c:00:00,14.0,4096,0x0000b073,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0x00000002,0.0,0x00000010,60.0,12.0,0,1.0,0.0,0.0,0,0.0,4.0,0.0,6,64,Attack,1
8.3e-05,3025.031074,78,10.5.126.145,10.5.126.56,46263,1883,0x00000018,2.003542,10,105,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:38:32,10.0,512,0x00001104,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,8.0,182.0,3.0,0.0,0.0,ECG,3.0,0.0,0.0,6,64,patientMonitoring,0
4.3e-05,3189.033286,80,10.5.126.166,10.5.126.56,46547,1883,0x00000018,2.005613,12,111,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12.0,512,0x0000111b,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10.0,0.0,3.0,0.0,0.0,AirFlow,7.0,0.0,0.0,6,64,patientMonitoring,0
1e-06,9.21943,78,192.168.1.91,192.168.1.90,1883,54558,0x00000018,1e-06,24,221612,0.0,0.0,0.0,0.0,1,0,1,0,0,0,20,40:02:04:ef:40:02:04:f0:40:02:04:f1:40:02:04:f2:40:02:04:f3:40:02:04:f4,4.0,513,0x0000720b,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2.0,0,4.0,0.0,0.0,0,0.0,0.0,0.0,6,128,Attack,1
5.2e-05,1999.028834,80,10.5.126.146,10.5.126.56,42305,1883,0x00000018,1.995555,12,71,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12.0,512,0x00001107,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10.0,0.0,3.0,0.0,0.0,AirFlow,7.0,0.0,0.0,6,64,patientMonitoring,0
5.9e-05,0.639647,70,10.16.120.72,10.16.120.44,1883,58142,0x00000018,0.000156,4,33,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,20:02:00:00,4.0,227,0x0000c80d,0,0.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000020,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6,64,Attack,1
1e-06,145.398499,54,192.168.1.90,192.168.1.91,51085,1883,0x00000004,1e-06,0,0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,20,0,0.0,0,0x0000daeb,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,64,Attack,1
0.000221,1252.964313,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,2.002933,12,45,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12.0,512,0x00001107,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10.0,0.0,3.0,0.0,0.0,AirFlow,7.0,0.0,0.0,6,64,patientMonitoring,0
0.000103,2480.963017,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,1.99774,9,87,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:34,9.0,512,0x00001105,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,7.0,54.0,3.0,0.0,0.0,EMG,3.0,0.0,0.0,6,64,patientMonitoring,0
0.000241,5405.043303,78,10.5.126.165,10.5.126.56,39859,1883,0x00000018,2.003495,10,185,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:37:34,10.0,512,0x00001118,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,8.0,174.0,3.0,0.0,0.0,ECG,3.0,0.0,0.0,6,64,patientMonitoring,0
2.4e-05,2589.027896,86,10.5.126.148,10.5.126.56,37701,1883,0x00000018,1.997317,18,91,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:37:36,18.0,512,0x0000110f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,16.0,76.0,3.0,0.0,0.0,Pulsoximeter,12.0,0.0,0.0,6,64,patientMonitoring,0
0.0,61.876572,62,192.168.1.91,192.168.1.90,1883,54545,0x00000018,0.0,8,1082307,0.0,0.0,0.0,0.0,1,0,1,0,0,0,20,40:02:11:f2:40:02:11:f3,4.0,513,0x00007e89,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2.0,0,4.0,0.0,0.0,0,0.0,0.0,0.0,6,128,Attack,1
2.6e-05,438.818903,80,10.5.126.152,10.5.126.84,45805,1883,0x00000018,2.998613,12,19,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:32:37:30,12.0,512,0x00001129,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10.0,270.0,3.0,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
5e-06,0.476405,66,10.16.120.72,10.16.120.44,1883,58510,0x00000010,5e-06,0,33,0.0,0.0,0.0,0.0,1,0,0,0,0,0,32,0,0.0,229,0x000058f2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,64,Attack,1
1.5e-05,0.000226,105,10.5.126.134,10.5.126.84,39785,1883,0x00000018,0.0,37,1,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,10:23:00:04:4d:51:54:54:04:02:00:3c:00:17:37:32:62:66:38:62:35:38:61:32:31:36:34:30:32:65:39:66:35:66:61:34:61,37.0,512,0x00001130,72bf8b58a216402e9f5fa4a,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0x00000002,0.0,0x00000010,60.0,35.0,0.0,1.0,0.0,0.0,0,0.0,4.0,0.0,6,64,environmentMonitoring,0
1e-06,9.349332,163,192.168.1.90,192.168.1.91,54562,1883,0x00000018,1e-06,109,7157,0.0,0.0,0.0,0.0,1,0,1,0,0,0,20,61:2f:31:38:34:33:2f:31:30:30:30:30:07:33:63:37:41:64:65:41:65:46:42:64:46:39:45:33:38:45:41:38:36:38:63:66:30:35:41:45:33:66:64:43:41:42:44:65:61:32:62:64:35:65:39:37:34:42:44:43:61:66:36:36:62:44:63:36:45:38:31:66:43:30:45:46:39:33:42:36:42:65:42:32:33:63:37:62:63:42:37:35:31:36:61:30:35:37:42:63:66:30:39:41:34:61:34:32:65,167.0,4096,0x00000ba7,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,164.0,c7AdeAeFBdF9E38EA868cf05AE3fdCABDea2bd5e974BDCaf66bDc6E81fC0EF93B6BeB23c7bcB7516a057Bcf09A4a42e,3.0,1.0,0.0,mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/1843/10000,65.0,0.0,0.0,6,64,Attack,1
0.000308,4922.046202,80,10.5.126.146,10.5.126.56,42449,1883,0x00000018,1.992091,12,169,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12.0,512,0x00001107,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10.0,0.0,3.0,0.0,0.0,AirFlow,7.0,0.0,0.0,6,64,patientMonitoring,0
0.99318,6224.042748,80,10.5.126.146,10.5.126.56,42305,1883,0x00000018,1.993511,12,211,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12.0,512,0x00001107,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10.0,0.0,3.0,0.0,0.0,AirFlow,7.0,0.0,0.0,6,64,patientMonitoring,0
4.8e-05,108.932933,54,192.168.1.90,192.168.1.91,50355,1883,0x00000010,4.8e-05,0,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,20,0,0.0,4096,0x00008252,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,64,Attack,1
3.1e-05,47.029383,77,10.5.126.167,10.5.126.56,35965,1883,0x00000018,2.002092,9,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:35,9.0,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,7.0,55.0,3.0,0.0,0.0,EMG,3.0,0.0,0.0,6,64,patientMonitoring,0
1e-06,39.685574,141,192.168.1.90,192.168.1.91,54548,1883,0x00000018,1e-06,87,18485,0.0,0.0,0.0,0.0,1,0,1,0,0,0,20,36:62:41:32:44:43:66:33:35:39:34:45:66:37:33:46:43:32:46:38:33:37:44:33:65:45:37:64:36:31:37:33:41:61:46:62:38:30:66:37:41:61:37:63:31:41:61:31:36:34:33:64:36:36:45:46:44:45:66:35:41:41:30:31:42:42:36:42:32:63:61:32:41:41:34:34:38:30:35:45:65:35:66:65:41:41:37,169.0,4096,0x000066ec,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0x0000003a,0.0,166.0,eA510248CE6bA2DCf3594Ef73FC2F837D3eE7d6173AaFb80f7Aa7c1Aa1643d66EFDEf5AA01BB6B2ca2AA44805Ee5feAA7,3.0,1.0,0.0,mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4392/10000,65.0,0.0,0.0,6,64,Attack,1
0.000127,1142.960783,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,1.999075,18,43,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:36:34,18.0,512,0x0000110f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,16.0,64.0,3.0,0.0,0.0,Pulsoximeter,12.0,0.0,0.0,6,64,patientMonitoring,0
5.6000000000000006e-05,7.149258000000001,227,192.168.1.90,192.168.1.91,54562,1883,0x00000018,0.002017,173,3157,0.0,0.0,0.0,0.0,1,0,1,0,0,0,20,32:aa:01:00:40:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:38:2f:64:61:74:61:2f:37:38:39:2f:31:30:30:30:30:03:15:31:37:34:63:34:37:66:39:61:38:61:42:64:37:64:36:46:38:46:62:44:42:33:62:35:41:38:61:65:65:34:37:64:41:44:63:61:45:61:39:33:34:44:35:66:65:31:32:63:37:38:30:33:30:46:43:45:62:32:39:30:43:46:45:62:41:41:37:41:43:36:30:32:31:35:31:62:66:64:31:35:44:44:32:39:63:36:42:62:37:66:34:41:30:38:39:35:36:33:43:34:42,173.0,4096,0x000066cd,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,170.0,174c47f9a8aBd7d6F8FbDB3b5A8aee47dADcaEa934D5fe12c78030FCEb290CFEbAA7AC602151bfd15DD29c6Bb7f4A089563C4B,3.0,1.0,0.0,mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/789/10000,64.0,0.0,0.0,6,64,Attack,1
5.2e-05,3232.9586,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,2.001648,18,111,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:36:38,18.0,512,0x0000110f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,16.0,68.0,3.0,0.0,0.0,Pulsoximeter,12.0,0.0,0.0,6,64,patientMonitoring,0
1e-06,5.301653,148,192.168.1.90,192.168.1.91,54571,1883,0x00000018,1e-06,94,5737,0.0,0.0,0.0,0.0,1,0,1,0,0,0,20,63:44:32:63:31:33:45:36:39:38:63:30:63:44:37:63:38:39:31:39:62:31:43:35:32:30:45:42:45:61:39:35:33:41:64:38:30:32:46:62:37:35:66:33:30:45:44:45:33:62:33:31:33:64:37:45:61:43:35:62:34:33:63:34:65:46:34:39:64:65:41:38:39:32:30:41:36:65:38:65:38:44:42:31:63:63:37:34:46:30:65:61:39:63,167.0,4094,0x00003eed,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,164.0,cD2c13E698c0cD7c8919b1C520EBEa953Ad802Fb75f30EDE3b313d7EaC5b43c4eF49deA8920A6e8e8DB1cc74F0ea9c,3.0,1.0,0.0,mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/1452/10000,66.0,0.0,0.0,6,64,Attack,1
5.9e-05,232.2474,79,10.5.150.157,10.5.150.109,34445,1883,0x00000018,3.000354,11,319,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:01:39:30,11.0,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9.0,0.0,3.0,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
1e-06,50.351725,1514,192.168.1.90,192.168.1.91,54564,1883,0x00000010,1e-06,1460,21353,0.0,0.0,0.0,0.0,1,0,0,0,0,0,20,3a:a5:01:00:42:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:31:30:2f:64:61:74:61:2f:34:33:38:34:2f:31:30:30:30:30:11:20:33:44:66:38:46:38:42:66:61:32:65:31:61:41:62:38:31:36:38:45:38:46:31:62:38:34:35:39:31:37:30:36:63:63:65:61:64:62:43:61:61:64:45:32:39:35:43:41:63:38:38:66:46:45:39:66:42:61:31:42:31:46:35:63:43:64:31:38:44:32:44:43:38:64:45:63:34:32:30:41:66:34:38:34:66:39:39:42:38:30:32:35:32:65:36:3a:a4:01:00:42:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:31:30:2f:64:61:74:61:2f:34:33:38:35:2f:31:30:30:30:30:11:21:45:62:34:35:39:46:31:39:63:64:31:30:62:66:39:63:44:61:35:63:30:41:61:41:45:37:45:64:46:61:46:42:63:61:61:33:42:61:38:63:31:41:32:66:65:43:42:42:65:33:36:46:38:35:32:65:63:37:45:41:61:37:66:46:64:36:65:31:35:39:34:65:64:30:32:39:37:44:35:38:66:46:36:33:46:43:45:42:37:37:44:64:38:61:3a:9f:01:00:42:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:31:30:2f:64:61:74:61:2f:34:33:38:36:2f:31:30:30:30:30:11:22:38:31:64:46:41:65:45:36:62:46:35:44:61:64:38:62:62:46:38:63:32:43:65:36:37:30:66:32:65:37:65:66:41:32:38:37:32:37:61:32:43:41:46:42:66:34:32:62:44:33:35:45:35:39:42:43:33:38:34:39:38:42:62:62:64:62:34:63:34:66:36:46:61:30:44:38:66:65:66:34:35:32:34:46:39:64:42:39:38:3a:a4:01:00:42:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:31:30:2f:64:61:74:61:2f:34:33:38:37:2f:31:30:30:30:30:11:23:65:37:43:44:46:42:46:66:66:44:39:44:35:35:61:34:37:32:44:34:65:39:43:34:39:65:39:61:43:34:37:63:35:31:62:65:32:45:32:46:31:44:43:31:35:34:46:43:66:32:42:39:44:36:31:34:63:30:61:42:36:42:39:41:65:43:43:45:62:62:31:38:44:38:61:43:31:42:65:37:41:30:46:44:38:37:41:35:43:64:66:61:31:30:3a:ac:01:00:42:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:31:30:2f:64:61:74:61:2f:34:33:38:38:2f:31:30:30:30:30:11:24:37:33:36:44:65:37:64:42:35:61:62:32:32:36:61:30:31:63:62:46:38:33:36:44:44:35:63:32:30:37:42:62:61:32:36:39:62:65:45:38:64:62:44:45:43:61:44:43:43:43:42:33:36:61:38:42:32:64:31:36:65:46:65:37:62:65:38:44:33:31:36:66:44:63:38:30:62:64:45:61:43:43:46:30:37:43:62:63:37:61:35:30:37:43:34:41:42:30:35:37:30:41:3a:a6:01:00:42:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:31:30:2f:64:61:74:61:2f:34:33:38:39:2f:31:30:30:30:30:11:25:33:36:33:66:36:43:45:42:43:43:33:46:36:45:36:44:46:41:61:35:38:62:31:63:62:42:39:65:43:63:37:32:44:62:34:41:65:32:42:42:66:37:41:34:37:33:39:43:64:32:30:62:35:37:44:38:43:30:36:41:38:64:44:42:42:42:35:45:63:32:43:62:37:34:41:37:62:33:33:37:30:33:35:61:42:42:64:61:32:39:34:44:34:66:39:34:3a:b3:01:00:42:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:31:30:2f:64:61:74:61:2f:34:33:39:30:2f:31:30:30:30:30:11:26:66:34:39:30:63:61:34:44:45:39:37:43:36:63:30:42:39:62:41:65:44:36:62:32:45:30:36:63:41:63:34:30:36:36:42:39:62:37:37:44:61:46:41:37:34:41:41:42:41:30:37:33:41:61:64:44:32:31:65:38:36:64:43:46:35:37:65:35:30:35:62:31:33:62:41:34:65:32:43:43:45:63:66:45:61:37:30:43:42:61:65:38:30:31:31:64:36:61:63:41:64:39:64:36:66:33:34:42:38:3a:ab:01:00:42:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:31:30:2f:64:61:74:61:2f:34:33:39:31:2f:31:30:30:30:30:11:27:34:41:65:61:33:31:43:39:66:32:62:46:34:32:33:63:36:34:37:30:45:42:61:34:39:44:65:30:66:43:45:33:63:38:44:36:31:30:45:64:66:66:31:38:46:42:65:41:63:32:32:36:37:35:39:62:37:33:31:31:64:39:43:63:44:39:65:32:65:36:66:42:66:38:42:64:65:46:33:66:66:38:37:66:61:64:36:42:44:34:61:35:31:64:46:65:62:38:61:35:32:3a:ad:01:00:42:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:31:30:2f:64:61:74:61:2f:34:33:39:32:2f:31:30:30:30:30:11:28:39:30:44:32:46:63:66:46:43:32:46:46:33:42:38:44:31:33:37:36:42:31:33,168.0,4096,0x00005335,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0x0000003a,0.0,165.0,3Df8F8Bfa2e1aAb8168E8F1b84591706cceadbCaadE295CAc88fFE9fBa1B1F5cCd18D2DC8dEc420Af484f99B80252e6,3.0,1.0,0.0,mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4384/10000,66.0,0.0,0.0,6,64,Attack,1
0.003811,4341.044473,78,10.5.126.145,10.5.126.56,46263,1883,0x00000018,1.984205,10,149,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:39:37,10.0,512,0x00001104,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,8.0,197.0,3.0,0.0,0.0,ECG,3.0,0.0,0.0,6,64,patientMonitoring,0
0.0,45.748896,54,192.168.1.90,192.168.1.91,54547,1883,0x00000010,0.0,0,11097,0.0,0.0,0.0,0.0,1,0,0,0,0,0,20,0,0.0,4091,0x000086d8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,64,Attack,1
2.992171,613.246586,79,10.5.150.157,10.5.150.109,44853,1883,0x00000018,2.992576,11,841,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:03:32:30,11.0,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9.0,0.0,3.0,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
